0.0,0.0,0.0,2,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,4,0.0,0.0,1,0.0,1,0.0,4,2,0.0,0.0,0.0,0.0,0.0,4,1,12,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1,5,0.0,0.0,1,1,3,3,0.0,0.0,0.0,0.0,3,6,2,0.0,0.0,31,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,1,0.0,1,0.0,1,0.0,0.0,0.0,2,0.0,0.0,4,1,1,0.0,2,0.0,0.0,3,0.0,2,0.0,5,6,1,0.0,1,0.0,0.0,1,8,26,34,17.0,0.0,0.0,0.0,0.0,4,0.0,1,0.0,3,1,0.0,5,18,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0
1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,12,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,3,8,12,12.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,2,0.0,0.0,15,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,4,0.0,0.0,0.0,2,0.0,0.0,1,0.0,2,0.0,1,8,1,0.0,0.0,1,0.0,1,4,13,15,7.5,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,2,9,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,12,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,1,11,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0
1,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,7,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,2,0.0,2,3,0.0,0.0,0.0,0.0,0.0,1,2,10,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,0.0,4,1,0.0,0.0,2,0.0,0.0,4,1,0.0,0.0,0.0,1,4,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,1,2,0.0,3,1,0.0,0.0,0.0,0.0,0.0,1,0.0,3,0.0,1,0.0,0.0,1,3,1,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,2,1,2,0.0,0.0,0.0,0.0,1,4,18,21,21.0,0.0,0.0,2,1,0.0,1,0.0,5,0.0,0.0,3,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3
0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,7,0.0,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,2,0.0,0.0,0.0,0.0,2,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,1,8,8,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,1,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0
1,1,0.0,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1,0.0,0.0,0.0,0.0,2,1,15,20,10.0,0.0,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,0.0,3,1,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,0.0,2,2,1,3,0.0,0.0,0.0,0.0,3,11,11,11.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,4,3,0.0,0.0,0.0,0.0,0.0,1,1,0.0
1,1,3,3,0.0,3,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,1,1,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,3,0.0,0.0,1,0.0,1,0.0,4,2,2,0.0,0.0,0.0,1,1,3,18,21,21.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,1,8,0.0,1,1,0.0,0.0,0.0,3,0.0,0.0
1,0.0,0.0,4,0.0,0.0,0.0,0.0,1,1,1,0.0,1,0.0,1,2,1,1,0.0,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,2,0.0,1,0.0,1,0.0,0.0,1,1,2,0.0,3,2,1,0.0,0.0,0.0,0.0,0.0,3,15,17,8.5,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,1,8,0.0,0.0,7,0.0,3,1,0.0,1,0.0,0.0,4,9,5,0.0,0.0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,0.0,2,1,1,4,0.0,4,0.0,0.0,1,0.0,1,0.0,12,0.0,0.0,1,0.0,4,0.0,10,2,5,0.0,2,0.0,0.0,5,6,46,62,15.5,4,0.0,2,0.0,3,1,2,2,0.0,1,0.0,7,32,0.0,0.0,0.0,0.0,0.0,0.0,10,2,0.0
0.0,1,0.0,3,0.0,0.0,1,0.0,2,2,2,0.0,0.0,0.0,1,3,3,0.0,0.0,21,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,4,0.0,0.0,0.0,4,0.0,0.0,4,0.0,2,0.0,1,4,3,0.0,0.0,0.0,0.0,1,4,21,29,14.5,0.0,0.0,2,0.0,1,2,0.0,1,0.0,0.0,0.0,5,15,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0
0.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,5,1,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,1,3,2,0.0,0.0,4,0.0,0.0,3,0.0,1,0.0,2,5,2,0.0,0.0,0.0,0.0,1,3,13,17,17.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,2,6,0.0,0.0,0.0,1,1,0.0,0.0,1,1,0.0,2,3,1,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,2,0.0,1,2,0.0,0.0,7,0.0,0.0,1,0.0,2,0.0,4,1,2,0.0,0.0,0.0,0.0,4,1,16,17,8.5,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,4,5,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
3,4,4,11,0.0,0.0,4,3,1,5,5,0.0,1,0.0,3,3,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6,2,0.0,4,4,2,0.0,12,0.0,0.0,2,0.0,6,0.0,3,4,8,0.0,0.0,0.0,2,3,7,33,49,8.166666666666666,0.0,0.0,3,0.0,1,2,0.0,0.0,0.0,0.0,0.0,6,21,3,0.0,2,0.0,0.0,0.0,5,0.0,0.0
1,0.0,1,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,3,0.0,0.0,1,0.0,2,0.0,1,1,2,0.0,0.0,0.0,0.0,1,2,10,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0
3,1,0.0,6,0.0,0.0,2,0.0,0.0,2,2,1,0.0,0.0,2,3,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,1,1,0.0,0.0,0.0,5,0.0,0.0,1,1,2,0.0,2,2,3,0.0,3,0.0,0.0,1,4,20,21,10.5,0.0,0.0,1,0.0,4,0.0,0.0,1,1,0.0,0.0,2,10,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0
0.0,3,3,3,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1,11,12,6.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,6,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0
1,1,2,3,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,3,1,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,4,0.0,1,0.0,1,0.0,0.0,3,0.0,1,0.0,3,7,0.0,0.0,0.0,1,0.0,1,5,16,19,19.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,1,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,1,0.0,1,2,0.0,0.0,0.0,4,0.0,0.0,1,0.0,1,0.0,0.0,3,1,0.0,0.0,0.0,0.0,2,3,16,19,19.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,2,1,9,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
1,0.0,1,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,6,0.0,0.0,0.0,0.0,1,0.0,8,0.0,4,0.0,0.0,0.0,0.0,1,1,19,21,21.0,6,0.0,2,0.0,0.0,0.0,0.0,2,0.0,1,0.0,1,7,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0
3,1,0.0,3,0.0,0.0,2,0.0,5,0.0,0.0,0.0,0.0,0.0,2,5,2,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,3,0.0,1,0.0,0.0,0.0,0.0,1,3,17,20,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,14,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0
2,0.0,2,5,0.0,0.0,1,2,0.0,0.0,0.0,0.0,1,0.0,4,3,1,0.0,0.0,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,1,2,0.0,0.0,3,0.0,0.0,1,0.0,1,0.0,4,2,2,0.0,0.0,0.0,0.0,1,3,20,24,24.0,0.0,1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0.0,4,8,2,0.0,0.0,0.0,0.0,0.0,2,1,0.0
1,1,0.0,2,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,4,1,2,0.0,0.0,0.0,0.0,0.0,3,14,17,17.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,9,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0
1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,8,8.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
3,1,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,1,0.0,0.0,3,0.0,1,0.0,4,9,10,10.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,2,1,8,0.0,0.0,1,0.0,0.0,0.0,2,1,0.0
2,1,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3,13,14,14.0,0.0,0.0,1,1,2,0.0,1,1,0.0,0.0,0.0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
4,1,1,1,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,0.0,5,0.0,0.0,0.0,15,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,6,15,15,15.0,0.0,1,0.0,1,2,0.0,0.0,3,0.0,0.0,0.0,5,11,0.0,0.0,1,0.0,0.0,1,1,0.0,1
4,1,0.0,3,0.0,0.0,2,0.0,1,1,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,1,0.0,2,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,5,14,14,7.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,0.0,2,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,2,3,3,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,4,0.0,0.0,0.0,3,0.0,1,0.0,3,0.0,0.0,0.0,0.0,1,0.0,3,1,1,0.0,0.0,0.0,0.0,1,3,18,24,24.0,3,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,3,0.0,11,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0
2,2,0.0,2,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,1,4,1,0.0,0.0,19,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,0.0,3,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,2,0.0,1,3,4,18,18,18.0,0.0,0.0,0.0,0.0,4,1,1,0.0,1,0.0,1,1,14,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0
3,0.0,1,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,18,1,0.0,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,1,1,1,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,0.0,0.0,0.0,2,4,14,15,15.0,0.0,0.0,2,1,1,0.0,0.0,1,1,0.0,0.0,1,8,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0
1,1,0.0,5,0.0,0.0,1,0.0,4,1,1,1,1,0.0,1,6,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,2,2,3,0.0,1,0.0,3,0.0,0.0,0.0,1,2,0.0,1,4,2,0.0,0.0,1,2,1,4,21,22,11.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,6,15,0.0,1,2,0.0,0.0,1,5,0.0,0.0
0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,6,9,19,9.5,0.0,0.0,2,2,4,0.0,0.0,2,0.0,0.0,0.0,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,5,12,0.0,0.0,5,1,2,0.0,0.0,0.0,0.0,0.0,7,9,4,2,0.0,72,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,1,6,1,4,0.0,0.0,1,0.0,3,0.0,4,7,5,1,0.0,17,0.0,0.0,5,1,3,0.0,7,16,10,0.0,4,0.0,1,4,11,54,73,24.333333333333332,10,4,1,3,5,1,1,9,2,0.0,1,7,41,3,0.0,0.0,0.0,2,5,17,1,0.0
