14	14
8	8
8	8
23	23
8	8
23	23
13	13
20	20
77	77
27	27
15	15
10	10
8	8
16	16
8	8
15	15
25	25
15	15
10	10
9	9
13	13
11	11
16	16
8	8
9	9
8	8
12	12
17	17
8	8
8	8
8	8
9	9
16	16
8	8
31	31
18	18
11	11
32	32
15	15
25	25
17	17
20	20
13	13
10	10
37	37
21	21
21	21
14	14
28	28
14	14
10	10
8	8
15	15
12	12
19	19
10	10
45	45
26	26
17	17
19	19
30	30
29	29
12	12
21	21
16	16
15	15
11	11
10	10
28	28
13	13
26	26
20	20
18	18
14	14
22	22
16	16
30	30
25	25
15	15
9	9
23	23
25	25
11	11
10	10
10	10
14	14
9	9
9	9
9	9
16	16
10	10
13	13
8	8
10	10
12	12
12	12
40	40
9	9
9	9
14	14
11	11
9	9
17	17
17	17
10	10
9	9
17	17
8	8
9	9
8	8
11	11
20	20
10	10
24	24
9	9
18	18
15	15
21	21
10	10
16	16
15	15
20	20
19	19
28	28
8	8
9	9
19	19
18	18
8	8
9	9
13	13
10	10
12	12
17	17
12	12
10	10
11	11
13	13
37	37
10	10
20	20
11	11
32	32
24	24
32	32
15	15
21	21
9	9
12	12
10	10
11	11
14	14
44	44
11	11
21	21
12	12
9	9
51	51
27	27
9	9
14	14
17	17
9	9
29	29
29	29
18	18
15	15
9	9
11	11
32	32
13	13
9	9
12	12
8	8
26	26
17	17
44	44
18	18
21	21
25	25
14	14
9	9
8	8
8	8
8	8
28	28
13	13
12	12
19	19
14	14
16	16
11	11
12	12
17	17
27	27
8	8
17	17
13	13
8	8
25	25
11	11
14	14
14	14
8	8
21	21
11	11
12	12
15	15
30	30
18	18
13	13
19	19
18	18
11	11
25	25
8	8
8	8
17	17
15	15
14	14
16	16
11	11
47	47
18	18
17	17
28	28
16	16
32	32
14	14
23	23
13	13
10	10
67	67
19	19
10	10
23	23
11	11
15	15
22	22
8	8
8	8
9	9
8	8
17	17
11	11
12	12
13	13
10	10
12	12
8	8
10	10
14	14
12	12
20	20
19	19
10	10
11	11
12	12
18	18
17	17
18	18
28	28
14	14
10	10
42	42
12	12
11	11
14	14
9	9
13	13
43	43
8	8
16	16
13	13
39	39
15	15
12	12
8	8
21	21
21	21
13	13
20	20
19	19
13	13
14	14
39	39
39	39
17	17
18	18
11	11
34	34
11	11
14	14
16	16
19	19
22	22
37	37
11	11
44	44
8	8
11	11
10	10
20	20
13	13
14	14
20	20
23	23
18	18
12	12
29	29
34	34
26	26
44	44
13	13
8	8
21	21
10	10
14	14
22	22
10	10
21	21
13	13
9	9
8	8
22	22
22	22
9	9
14	14
24	24
24	24
16	16
12	12
8	8
12	12
8	8
8	8
19	19
11	11
21	21
18	18
36	36
11	11
18	18
8	8
9	9
14	14
14	14
12	12
9	9
9	9
26	26
11	11
8	8
29	29
13	13
15	15
10	10
8	8
12	12
10	10
9	9
11	11
37	37
10	10
20	20
11	11
24	24
19	19
13	13
25	25
15	15
11	11
14	14
18	18
14	14
16	16
41	41
8	8
10	10
23	23
15	15
8	8
28	28
44	44
10	10
13	13
17	17
25	25
16	16
32	32
14	14
9	9
19	19
42	42
16	16
24	24
12	12
10	10
12	12
12	12
31	31
12	12
17	17
21	21
9	9
9	9
21	21
11	11
23	23
8	8
25	25
14	14
8	8
13	13
9	9
49	49
38	38
9	9
8	8
12	12
10	10
11	11
34	34
18	18
10	10
9	9
21	21
12	12
21	21
12	12
37	37
8	8
30	30
16	16
9	9
27	27
11	11
14	14
16	16
13	13
9	9
9	9
12	12
21	21
12	12
15	15
14	14
15	15
23	23
17	17
8	8
12	12
27	27
9	9
11	11
12	12
15	15
9	9
28	28
24	24
16	16
9	9
14	14
17	17
39	39
17	17
9	9
9	9
16	16
9	9
10	10
36	36
8	8
11	11
12	12
14	14
9	9
8	8
9	9
12	12
8	8
9	9
12	12
32	32
25	25
16	16
18	18
14	14
14	14
11	11
20	20
53	53
8	8
11	11
23	23
8	8
39	39
13	13
51	51
44	44
19	19
10	10
8	8
8	8
13	13
35	35
11	11
68	68
26	26
34	34
14	14
11	11
18	18
18	18
11	11
12	12
10	10
25	25
13	13
10	10
24	24
8	8
8	8
26	26
9	9
19	19
21	21
37	37
36	36
48	48
15	15
11	11
9	9
12	12
38	38
8	8
21	21
10	10
8	8
22	22
16	16
17	17
9	9
11	11
19	19
19	19
13	13
19	19
8	8
30	30
12	12
10	10
12	12
8	8
9	9
23	23
33	33
30	30
13	13
11	11
11	11
11	11
14	14
11	11
10	10
9	9
13	13
14	14
12	12
16	16
13	13
13	13
13	13
17	17
15	15
14	14
12	12
17	17
14	14
98	98
20	20
12	12
30	30
9	9
106	106
11	11
13	13
121	121
10	10
24	24
23	23
10	10
23	23
28	28
25	25
10	10
11	11
11	11
33	33
30	30
15	15
16	16
43	43
9	9
15	15
16	16
10	10
9	9
10	10
10	10
30	30
22	22
9	9
8	8
49	49
14	14
17	17
14	14
9	9
12	12
8	8
21	21
8	8
22	22
44	44
15	15
14	14
9	9
23	23
24	24
13	13
12	12
22	22
16	16
8	8
13	13
21	21
10	10
13	13
38	38
14	14
27	27
10	10
18	18
17	17
13	13
11	11
20	20
11	11
8	8
32	32
13	13
8	8
9	9
30	30
27	27
19	19
23	23
15	15
14	14
14	14
14	14
8	8
25	25
15	15
8	8
35	35
11	11
16	16
15	15
8	8
49	49
12	12
18	18
19	19
9	9
15	15
11	11
8	8
11	11
19	19
14	14
40	40
14	14
16	16
22	22
13	13
14	14
18	18
10	10
13	13
23	23
10	10
14	14
14	14
12	12
10	10
11	11
9	9
10	10
10	10
14	14
11	11
24	24
9	9
14	14
26	26
9	9
12	12
8	8
8	8
8	8
21	21
15	15
10	10
10	10
18	18
34	34
14	14
12	12
35	35
16	16
10	10
10	10
11	11
18	18
10	10
32	32
14	14
24	24
9	9
11	11
22	22
13	13
10	10
34	34
14	14
23	23
43	43
37	37
12	12
17	17
11	11
30	30
9	9
9	9
17	17
25	25
41	41
8	8
38	38
27	27
27	27
46	46
9	9
14	14
8	8
15	15
9	9
15	15
13	13
10	10
8	8
33	33
9	9
8	8
19	19
15	15
8	8
14	14
19	19
16	16
32	32
17	17
13	13
20	20
10	10
9	9
11	11
19	19
17	17
9	9
10	10
10	10
8	8
8	8
31	31
9	9
45	45
35	35
13	13
19	19
12	12
9	9
18	18
15	15
14	14
13	13
33	33
9	9
14	14
11	11
48	48
14	14
10	10
54	54
13	13
64	64
13	13
18	18
10	10
8	8
12	12
15	15
22	22
14	14
8	8
8	8
41	41
21	21
50	50
19	19
17	17
19	19
28	28
11	11
12	12
8	8
20	20
8	8
12	12
25	25
9	9
15	15
13	13
22	22
17	17
16	16
18	18
19	19
9	9
13	13
18	18
16	16
11	11
23	23
19	19
8	8
15	15
14	14
48	48
8	8
9	9
8	8
10	10
16	16
12	12
9	9
10	10
8	8
12	12
42	42
8	8
13	13
20	20
14	14
15	15
22	22
15	15
8	8
8	8
17	17
17	17
8	8
35	35
18	18
18	18
23	23
9	9
13	13
8	8
18	18
9	9
18	18
32	32
19	19
12	12
14	14
12	12
11	11
24	24
24	24
10	10
17	17
8	8
8	8
11	11
9	9
14	14
18	18
29	29
24	24
13	13
35	35
20	20
25	25
9	9
8	8
21	21
30	30
36	36
12	12
26	26
11	11
21	21
40	40
12	12
47	47
17	17
35	35
14	14
11	11
13	13
17	17
25	25
14	14
15	15
24	24
21	21
12	12
18	18
11	11
15	15
21	21
20	20
22	22
10	10
8	8
30	30
9	9
64	64
14	14
10	10
17	17
14	14
34	34
15	15
41	41
14	14
11	11
13	13
8	8
11	11
12	12
15	15
34	34
18	18
10	10
35	35
12	12
12	12
16	16
9	9
8	8
10	10
8	8
14	14
8	8
14	14
26	26
20	20
8	8
27	27
8	8
10	10
9	9
15	15
53	53
12	12
17	17
8	8
12	12
18	18
9	9
16	16
24	24
8	8
17	17
22	22
20	20
15	15
