11	11
21	21
12	12
26	26
14	14
18	18
10	10
13	13
15	15
9	9
12	12
12	12
17	17
9	9
9	9
11	11
11	11
14	14
8	8
11	11
13	13
16	16
13	13
30	30
9	9
10	10
23	23
10	10
11	11
17	17
17	17
18	18
28	28
9	9
11	11
13	13
11	11
33	33
19	19
17	17
12	12
16	16
25	25
9	9
10	10
20	20
37	37
16	16
13	13
9	9
19	19
12	12
15	15
13	13
13	13
23	23
11	11
11	11
28	28
8	8
19	19
8	8
8	8
10	10
9	9
12	12
10	10
17	17
28	28
25	25
13	13
10	10
12	12
36	36
11	11
13	13
8	8
17	17
18	18
19	19
14	14
11	11
12	12
9	9
9	9
11	11
11	11
14	14
13	13
11	11
21	21
12	12
49	49
12	12
8	8
12	12
19	19
11	11
20	20
9	9
8	8
21	21
17	17
8	8
40	40
13	13
8	8
10	10
22	22
12	12
26	26
16	16
9	9
9	9
21	21
26	26
8	8
12	12
10	10
8	8
9	9
9	9
9	9
10	10
15	15
24	24
11	11
31	31
16	16
16	16
15	15
15	15
13	13
19	19
18	18
12	12
11	11
25	25
12	12
16	16
17	17
10	10
21	21
8	8
11	11
8	8
72	72
13	13
18	18
15	15
11	11
11	11
8	8
19	19
11	11
10	10
29	29
8	8
27	27
24	24
14	14
8	8
28	28
22	22
10	10
9	9
17	17
37	37
35	35
14	14
9	9
16	16
35	35
27	27
9	9
10	10
32	32
9	9
9	9
30	30
8	8
19	19
29	29
8	8
18	18
9	9
8	8
11	11
9	9
8	8
11	11
9	9
27	27
41	41
13	13
8	8
15	15
24	24
14	14
9	9
22	22
11	11
33	33
8	8
29	29
24	24
10	10
12	12
13	13
28	28
11	11
9	9
8	8
17	17
16	16
9	9
11	11
9	9
8	8
14	14
27	27
9	9
11	11
13	13
9	9
11	11
23	23
28	28
13	13
15	15
9	9
12	12
18	18
33	33
8	8
42	42
14	14
9	9
38	38
9	9
8	8
11	11
12	12
17	17
8	8
8	8
8	8
16	16
25	25
9	9
11	11
19	19
43	43
14	14
14	14
9	9
14	14
13	13
8	8
10	10
21	21
22	22
12	12
8	8
11	11
13	13
24	24
26	26
8	8
13	13
8	8
9	9
18	18
15	15
12	12
17	17
20	20
11	11
11	11
18	18
12	12
11	11
15	15
8	8
13	13
