0.007143,0.069643,0.018750,0.006250
0.125000,0.125000,0.000000,0.000000
0.078125,0.134375,0.050000,0.000000
0.003125,0.020313,0.025000,0.166667
0.030729,0.069271,0.037500,0.012500
0.032065,0.086232,0.010000,0.005000
0.031250,0.018750,0.025000,0.000000
0.017857,0.016071,0.025000,0.000000
0.009783,0.016667,0.043750,0.050000
0.057143,0.007143,0.000000,0.000000
0.000000,0.031250,0.000000,0.000000
0.007692,0.023077,0.050000,0.025000
0.020000,0.010000,0.075000,0.225000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.035000,0.005000,0.015000,0.000000
0.033333,0.008333,0.050000,0.012500
0.024838,0.019968,0.021667,0.013333
0.080710,0.042593,0.050000,0.010000
0.000000,0.031250,0.000000,0.000000
0.018333,0.040000,0.033333,0.008333
0.000000,0.031250,0.000000,0.000000
0.035417,0.010417,0.187500,0.000000
0.012500,0.202083,0.025000,0.000000
0.012500,0.012500,0.050000,0.025000
0.035000,0.016250,0.081250,0.012500
0.017857,0.012500,0.062500,0.012500
0.000000,0.000000,0.000000,0.000000
0.062500,0.043750,0.000000,0.000000
0.025000,0.086310,0.000000,0.041667
0.048698,0.018750,0.016667,0.000000
0.000000,0.000000,0.000000,0.000000
0.068750,0.010417,0.050000,0.000000
0.032143,0.035714,0.075000,0.075000
0.076786,0.105357,0.050000,0.025000
0.031250,0.009375,0.075000,0.016667
0.048333,0.046667,0.025000,0.012500
0.006250,0.057813,0.000000,0.000000
0.028000,0.035000,0.025000,0.015000
0.010417,0.022917,0.000000,0.000000
0.035000,0.013333,0.025000,0.158333
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.030000,0.141250,0.050000,0.050000
0.000000,0.000000,0.000000,0.000000
0.187500,0.145833,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.021429,0.014286,0.025000,0.012500
0.013889,0.000000,0.041667,0.000000
0.000000,0.000000,0.000000,0.000000
0.015385,0.021154,0.016667,0.000000
0.000000,0.027778,0.000000,0.000000
0.067424,0.036364,0.043750,0.093750
0.000000,0.000000,0.000000,0.000000
0.000000,0.075000,0.000000,0.000000
0.050000,0.040625,0.033333,0.016667
0.010000,0.000000,0.025000,0.000000
0.056250,0.000000,0.037500,0.000000
0.008333,0.016667,0.000000,0.000000
0.083333,0.019444,0.012500,0.050000
0.015625,0.000000,0.000000,0.000000
0.112500,0.000000,0.000000,0.000000
0.281250,0.031250,0.000000,0.000000
0.000000,0.033333,0.000000,0.100000
0.033333,0.078125,0.025000,0.000000
0.029167,0.102083,0.025000,0.012500
0.010294,0.025735,0.050000,0.037500
0.017188,0.003906,0.037500,0.000000
0.068750,0.000000,0.275000,0.000000
0.000000,0.000000,0.000000,0.000000
0.010000,0.150000,0.000000,0.000000
0.039583,0.043750,0.012500,0.000000
0.000000,0.000000,0.000000,0.000000
0.040625,0.012500,0.000000,0.000000
0.013889,0.127778,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.050000,0.025000,0.000000,0.000000
0.043750,0.026563,0.062500,0.037500
0.087500,0.037500,0.000000,0.075000
0.037500,0.031250,0.033333,0.008333
0.032325,0.008871,0.012500,0.037500
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.029861,0.037847,0.025000,0.012500
0.038636,0.025000,0.058333,0.008333
0.437500,0.062500,0.000000,0.000000
0.012500,0.000000,0.050000,0.000000
0.054297,0.016602,0.066667,0.050000
0.025000,0.066667,0.000000,0.000000
0.068333,0.008333,0.045000,0.015000
0.010417,0.000000,0.000000,0.000000
0.065333,0.088917,0.096875,0.115625
0.191667,0.025000,0.025000,0.075000
0.008333,0.000000,0.025000,0.000000
0.000000,0.000000,0.000000,0.000000
0.090441,0.063603,0.050000,0.025000
0.000000,0.000000,0.000000,0.000000
0.041250,0.015000,0.045000,0.000000
0.011538,0.000000,0.150000,0.000000
0.045000,0.005000,0.025000,0.012500
0.035135,0.015203,0.015625,0.003125
0.000000,0.000000,0.000000,0.000000
0.021429,0.010119,0.008333,0.000000
0.041667,0.063095,0.093750,0.041667
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.025000,0.066667,0.000000,0.000000
0.010417,0.000000,0.000000,0.000000
0.017857,0.077679,0.033333,0.008333
