2,1,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3,3,0.0,1,0.0,9,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,8,9,9.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,3,8,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,3,0.0,0.0,0.0,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,1,4,1,0.0,0.0,0.0,0.0,1,5,10,10,10.0,0.0,1,0.0,1,5,0.0,0.0,2,0.0,0.0,0.0,3,8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,6,6
4,3,3,9,0.0,3,1,4,0.0,5,1,1,1,3,4,9,2,0.0,0.0,62,0.0,2,1,1,0.0,0.0,4,0.0,0.0,2,1,0.0,1,1,0.0,1,2,3,0.0,0.0,6,0.0,3,7,0.0,4,1,0.0,13,4,0.0,2,0.0,0.0,3,0.0,5,8,5,0.0,0.0,0.0,1,8,11,44,55,18.333333333333332,0.0,0.0,1,2,7,2,2,6,1,4,2,6,31,3,2,1,1,2,1
3,1,0.0,2,0.0,0.0,0.0,1,0.0,3,3,0.0,0.0,0.0,1,5,2,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,4,8,13,20,20.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,2,16,0.0,1,0.0,0.0,0.0,0.0
1,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0.0,1,2,2,0.0,0.0,9,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1,8,8,8.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,2,4,1,1,0.0,0.0,1,0.0
2,4,1,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,1,2,1,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,2,0.0,0.0,0.0,0.0,1,3,10,11,11.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,9,1,2,0.0,0.0,1,0.0
0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,0.0,4,2,0.0,1,0.0,0.0,1,2,10,10,10.0,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,1,0.0,1,4,2,0.0,3,2,0.0,1
4,1,1,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,3,2,1,0.0,17,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,2,5,0.0,0.0,4,0.0,0.0,3,4,11,11,5.5,0.0,0.0,4,0.0,4,4,0.0,1,0.0,0.0,2,1,7,3,1,0.0,0.0,0.0,0.0
1,2,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,4,2,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,4,0.0,0.0,1,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,0.0,4,2,11,11,11.0,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,3,3,1,5,1,1,0.0,0.0,1,0.0
0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,2,2,3,0.0,0.0,0.0,0.0,1,1,8,8,8.0,1,0.0,1,2,1,0.0,0.0,3,0.0,0.0,2,0.0,4,0.0,1,0.0,0.0,0.0,1
2,1,1,5,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,2,8,1,1,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,2,0.0,3,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,5,18,19,9.5,0.0,0.0,1,2,3,0.0,1,2,0.0,1,2,4,11,1,0.0,0.0,1,0.0,0.0
0.0,2,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,1,3,0.0,0.0,0.0,8,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,2,8,8,4.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,0.0,1,0.0,1,0.0
0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,9,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,2,0.0,1,1,0.0,0.0,2,0.0,1,4,1,0.0,0.0,0.0,0.0,0.0,2,8,8,4.0,0.0,0.0,1,3,0.0,0.0,0.0,3,0.0,0.0,1,0.0,4,1,0.0,0.0,0.0,1,0.0
0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,1,4,4,0.0,0.0,0.0,4,2,0.0,0.0,13,0.0,2,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,1,0.0,0.0,4,1,0.0,2,0.0,1,4,1,0.0,0.0,0.0,0.0,0.0,4,12,13,6.5,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,2,1,7,0.0,0.0,0.0,0.0,0.0,0.0
2,3,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0.0,0.0,20,0.0,0.0,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,1,3,0.0,0.0,1,0.0,0.0,0.0,6,14,16,8.0,0.0,0.0,0.0,3,1,0.0,0.0,3,0.0,0.0,0.0,2,13,4,0.0,0.0,0.0,1,0.0
3,1,1,4,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,11,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,1,0.0,0.0,0.0,1,1,5,11,11,5.5,0.0,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,1,2,8,0.0,1,1,0.0,0.0,0.0
1,0.0,5,8,0.0,0.0,0.0,1,3,3,4,0.0,0.0,0.0,2,6,1,0.0,0.0,24,0.0,2,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,3,0.0,0.0,2,0.0,0.0,0.0,7,0.0,1,3,5,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,3,0.0,3,2,1,0.0,1,0.0,0.0,1,4,21,24,8.0,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,0.0,0.0,5,10,3,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,3,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,2,3,2,0.0,0.0,11,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,3,10,11,11.0,0.0,0.0,0.0,0.0,3,1,2,0.0,0.0,0.0,1,1,8,1,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3,3,0.0,1,0.0,14,1,0.0,0.0,0.0,3,0.0,2,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2,5,12,13,6.5,0.0,0.0,0.0,1,2,0.0,0.0,1,0.0,2,0.0,2,7,3,1,1,0.0,0.0,0.0
3,0.0,0.0,4,0.0,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,2,4,0.0,1,0.0,15,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,1,0.0,0.0,0.0,1,0.0,6,11,15,15.0,1,1,1,2,2,2,0.0,2,0.0,0.0,3,1,12,0.0,0.0,1,0.0,0.0,0.0
1,3,1,4,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,3,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,2,10,10,3.3333333333333335,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1,0.0,0.0,0.0,1,0.0
0.0,4,0.0,2,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,10,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,4,0.0,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,10,10,10.0,1,1,0.0,0.0,4,0.0,2,2,0.0,0.0,0.0,3,8,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,11,12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,3,0.0,0.0,0.0,3,0.0
1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,3,0.0,0.0,0.0,0.0,1,0.0,3,8,9,4.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,3,5,0.0,0.0,1,0.0,0.0,0.0
1,1,0.0,4,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,2,0.0,21,1,1,1,0.0,0.0,0.0,4,0.0,0.0,0.0,1,0.0,2,4,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,2,3,1,0.0,0.0,0.0,1,0.0,6,17,19,9.5,0.0,0.0,1,2,4,0.0,1,3,0.0,1,1,4,12,0.0,0.0,1,0.0,0.0,1
1,1,1,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,0.0,1,1,3,1,0.0,0.0,0.0,0.0,3,0.0,0.0,1,1,0.0,1,0.0,5,0.0,0.0,0.0,0.0,0.0,1,0.0,2,1,3,0.0,0.0,0.0,0.0,1,2,13,13,13.0,0.0,0.0,1,1,1,0.0,0.0,1,0.0,0.0,3,0.0,6,0.0,1,0.0,0.0,0.0,0.0
0.0,1,0.0,4,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,1,2,7,1,0.0,0.0,16,4,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1,2,0.0,1,0.0,1,1,0.0,0.0,0.0,1,0.0,2,0.0,1,1,0.0,0.0,1,0.0,0.0,1,2,15,16,8.0,0.0,0.0,1,0.0,5,1,1,0.0,0.0,3,1,2,7,0.0,0.0,1,0.0,0.0,0.0
0.0,1,0.0,6,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,3,7,0.0,0.0,0.0,20,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,3,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,6,3,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,3,0.0,1,2,1,0.0,0.0,0.0,0.0,1,3,12,18,6.0,2,1,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0
