11	11
22	22
11	11
25	25
13	13
8	8
9	9
10	10
21	21
14	14
10	10
31	31
40	40
16	16
33	33
18	18
8	8
9	9
16	16
10	10
11	11
14	14
11	11
19	19
27	27
10	10
8	8
12	12
14	14
29	29
11	11
10	10
12	12
22	22
13	13
8	8
10	10
49	49
30	30
46	46
22	22
17	17
18	18
13	13
9	9
10	10
17	17
15	15
16	16
16	16
8	8
19	19
35	35
34	34
20	20
24	24
11	11
9	9
23	23
9	9
12	12
46	46
13	13
9	9
13	13
19	19
25	25
14	14
15	15
12	12
16	16
25	25
9	9
21	21
9	9
16	16
12	12
15	15
16	16
15	15
34	34
42	42
19	19
21	21
28	28
13	13
35	35
26	26
16	16
24	24
12	12
18	18
36	36
26	26
23	23
11	11
60	60
15	15
9	9
11	11
22	22
15	15
11	11
62	62
18	18
8	8
11	11
38	38
20	20
26	26
12	12
12	12
9	9
9	9
8	8
10	10
42	42
21	21
20	20
27	27
14	14
12	12
13	13
20	20
17	17
8	8
11	11
11	11
17	17
10	10
17	17
10	10
10	10
28	28
22	22
14	14
9	9
8	8
11	11
8	8
16	16
9	9
10	10
16	16
8	8
8	8
21	21
32	32
15	15
12	12
16	16
11	11
39	39
16	16
16	16
10	10
98	98
9	9
16	16
30	30
9	9
31	31
11	11
12	12
14	14
10	10
13	13
11	11
10	10
15	15
24	24
11	11
34	34
8	8
27	27
12	12
11	11
16	16
15	15
25	25
9	9
15	15
10	10
14	14
9	9
8	8
12	12
10	10
18	18
9	9
11	11
14	14
10	10
27	27
10	10
11	11
8	8
9	9
16	16
12	12
17	17
16	16
8	8
8	8
19	19
10	10
21	21
13	13
11	11
20	20
25	25
13	13
8	8
9	9
19	19
13	13
11	11
11	11
12	12
12	12
9	9
20	20
9	9
22	22
44	44
9	9
8	8
23	23
28	28
9	9
10	10
10	10
10	10
19	19
12	12
20	20
15	15
8	8
21	21
15	15
14	14
8	8
9	9
13	13
11	11
35	35
19	19
21	21
31	31
9	9
16	16
26	26
8	8
26	26
14	14
13	13
8	8
17	17
10	10
27	27
11	11
32	32
27	27
18	18
16	16
15	15
111	111
16	16
12	12
45	45
24	24
16	16
19	19
9	9
13	13
12	12
20	20
8	8
14	14
21	21
14	14
21	21
20	20
9	9
10	10
11	11
16	16
8	8
52	52
28	28
27	27
10	10
16	16
11	11
11	11
18	18
8	8
23	23
8	8
22	22
8	8
30	30
11	11
8	8
9	9
14	14
18	18
12	12
11	11
18	18
15	15
21	21
11	11
11	11
13	13
15	15
21	21
8	8
9	9
16	16
16	16
20	20
28	28
14	14
27	27
16	16
12	12
21	21
16	16
9	9
36	36
24	24
14	14
8	8
20	20
9	9
20	20
34	34
12	12
9	9
8	8
29	29
12	12
14	14
12	12
69	69
11	11
9	9
11	11
11	11
9	9
16	16
14	14
17	17
10	10
17	17
24	24
16	16
9	9
18	18
26	26
27	27
11	11
11	11
9	9
8	8
9	9
12	12
11	11
12	12
10	10
9	9
19	19
27	27
18	18
16	16
21	21
10	10
8	8
14	14
10	10
28	28
16	16
18	18
13	13
8	8
13	13
11	11
16	16
10	10
10	10
8	8
10	10
10	10
22	22
11	11
9	9
8	8
14	14
16	16
9	9
12	12
8	8
13	13
14	14
24	24
35	35
14	14
9	9
11	11
18	18
11	11
9	9
17	17
22	22
25	25
10	10
8	8
15	15
8	8
18	18
11	11
9	9
20	20
26	26
36	36
16	16
11	11
11	11
13	13
8	8
11	11
9	9
16	16
18	18
32	32
20	20
53	53
29	29
22	22
33	33
14	14
11	11
21	21
10	10
14	14
68	68
31	31
63	63
16	16
12	12
14	14
33	33
13	13
18	18
9	9
24	24
9	9
15	15
12	12
8	8
10	10
14	14
16	16
14	14
19	19
10	10
18	18
33	33
17	17
11	11
13	13
8	8
11	11
11	11
17	17
10	10
14	14
23	23
14	14
12	12
26	26
14	14
9	9
29	29
15	15
22	22
21	21
8	8
17	17
19	19
17	17
46	46
13	13
17	17
29	29
14	14
13	13
16	16
13	13
18	18
8	8
18	18
27	27
33	33
9	9
39	39
16	16
8	8
38	38
10	10
10	10
28	28
25	25
9	9
15	15
16	16
17	17
12	12
11	11
10	10
46	46
11	11
11	11
27	27
12	12
10	10
8	8
11	11
11	11
18	18
9	9
14	14
15	15
11	11
16	16
10	10
19	19
15	15
44	44
9	9
24	24
20	20
13	13
18	18
9	9
16	16
17	17
13	13
17	17
11	11
16	16
12	12
36	36
9	9
9	9
13	13
17	17
10	10
8	8
32	32
23	23
10	10
25	25
9	9
8	8
19	19
52	52
9	9
9	9
22	22
14	14
12	12
13	13
