2,0.0,1,2,1,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,13,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,3,1,0.0,1,0.0,0.0,1,0.0,0.0,3,1,1,0.0,0.0,0.0,2,3,11,15,15.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,2,10,1,1,0.0,0.0,0.0,0.0
1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,9,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3,10,10,10.0,0.0,0.0,0.0,0.0,4,0.0,2,0.0,0.0,0.0,2,3,7,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,2,1,3,2,2,0.0,0.0,0.0,0.0,1,1,8,8,4.0,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1,3,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,2,1,7,1,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,2,0.0,1,2,1,2,0.0,0.0,8,0.0,0.0,1,1,0.0,2,0.0,2,2,1,0.0,0.0,1,0.0,3,2,16,16,8.0,0.0,0.0,1,0.0,2,0.0,0.0,2,0.0,0.0,0.0,3,5,1,0.0,0.0,0.0,0.0,1
1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,2,8,8,8.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,1,2,6,0.0,1,0.0,0.0,0.0,0.0
3,0.0,0.0,5,0.0,0.0,2,0.0,0.0,3,0.0,0.0,1,1,1,4,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0.0,0.0,3,0.0,0.0,2,0.0,0.0,3,0.0,1,4,0.0,0.0,0.0,0.0,0.0,3,5,12,15,5.0,0.0,0.0,0.0,1,4,2,1,1,0.0,0.0,0.0,4,10,3,0.0,0.0,0.0,0.0,0.0
1,0.0,2,3,0.0,0.0,0.0,2,0.0,4,2,0.0,0.0,0.0,1,7,1,0.0,1,28,0.0,0.0,0.0,1,0.0,0.0,1,0.0,2,0.0,0.0,0.0,3,0.0,0.0,1,0.0,1,1,0.0,2,0.0,1,3,1,0.0,0.0,1,6,0.0,0.0,2,0.0,0.0,2,0.0,2,4,2,0.0,0.0,0.0,0.0,3,4,24,25,12.5,0.0,0.0,1,0.0,4,0.0,1,1,0.0,2,1,4,15,0.0,0.0,1,0.0,0.0,1
0.0,2,0.0,3,0.0,0.0,0.0,0.0,0.0,2,2,0.0,3,0.0,1,1,0.0,0.0,0.0,16,1,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,4,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,4,12,15,7.5,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,2,10,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1,2,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,1,2,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2,8,10,10.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,0.0,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,1,9,9,9.0,0.0,0.0,0.0,2,0.0,0.0,0.0,3,0.0,0.0,0.0,3,6,0.0,1,1,0.0,0.0,0.0
0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,3,1,1,0.0,14,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,5,0.0,0.0,2,0.0,0.0,1,0.0,1,5,4,0.0,0.0,0.0,0.0,0.0,2,14,14,14.0,0.0,0.0,0.0,3,1,0.0,1,3,0.0,0.0,0.0,4,8,0.0,0.0,3,0.0,0.0,0.0
1,0.0,4,2,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,4,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,1,1,1,0.0,1,0.0,1,0.0,2,10,11,5.5,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,2,1,5,1,1,1,1,0.0,0.0
2,2,2,5,1,0.0,0.0,1,0.0,2,3,0.0,0.0,0.0,4,2,2,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,1,0.0,1,1,3,13,16,16.0,0.0,0.0,1,0.0,1,2,1,0.0,1,0.0,0.0,2,11,1,1,0.0,0.0,1,0.0
0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,0.0,2,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,2,8,8,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,1
3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,3,0.0,2,1,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,2,6,0.0,0.0,0.0,3,0.0,1,6,9,9,9.0,0.0,0.0,1,0.0,3,1,0.0,1,0.0,0.0,0.0,2,9,0.0,1,0.0,0.0,0.0,0.0
4,2,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4,8,8,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,2,8,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3,0.0,2,2,2,0.0,1,13,1,1,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,1,0.0,0.0,1,1,12,12,12.0,0.0,0.0,0.0,0.0,4,0.0,1,1,0.0,1,1,1,5,1,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,9,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,3,0.0,30,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,17,0.0,2,0.0,1,3,0.0,1,0.0,0.0,2,0.0,0.0,1,1,0.0,3,0.0,1,3,1,0.0,0.0,0.0,0.0,0.0,3,18,20,6.666666666666667,0.0,0.0,2,1,1,2,1,1,0.0,0.0,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,1,2,0.0,0.0,0.0,0.0,0.0,2,1,8,8,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0,1,0.0,0.0,0.0
1,0.0,1,2,1,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,10,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,2,8,8,8.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,2,5,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1,4,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,8,8,8.0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,3,2,0.0,0.0,0.0,1,0.0
0.0,1,1,2,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,6,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,8,9,9.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,4,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,1,5,0.0,0.0,0.0,15,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3,3,0.0,1,1,0.0,0.0,0.0,4,16,16,5.333333333333333,0.0,1,0.0,1,3,1,0.0,3,1,0.0,2,1,8,2,1,0.0,0.0,0.0,0.0
1,2,1,2,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,1,4,1,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2,8,8,8.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,3,6,1,1,0.0,0.0,1,0.0
3,4,0.0,7,0.0,0.0,0.0,2,0.0,2,2,2,0.0,0.0,3,4,2,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,2,0.0,0.0,5,0.0,0.0,2,0.0,10,0.0,0.0,2,0.0,0.0,4,0.0,1,5,2,0.0,0.0,0.0,3,8,8,23,31,7.75,0.0,1,2,0.0,0.0,1,0.0,2,2,0.0,3,3,20,0.0,2,1,0.0,0.0,1
1,1,1,4,0.0,0.0,0.0,2,0.0,4,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,19,2,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,3,2,1,0.0,0.0,0.0,0.0,1,2,16,18,9.0,0.0,0.0,1,1,2,0.0,0.0,2,0.0,1,4,0.0,10,0.0,0.0,1,0.0,0.0,1
0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,1,4,0.0,0.0,0.0,0.0,1,0.0,2,11,11,5.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,3,6,0.0,0.0,2,0.0,0.0,0.0
1,4,1,5,0.0,0.0,0.0,0.0,1,4,3,3,1,0.0,1,8,2,0.0,0.0,36,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,2,7,1,2,1,0.0,5,0.0,0.0,3,2,0.0,4,3,1,8,2,0.0,2,2,0.0,3,8,28,32,8.0,1,1,0.0,0.0,5,0.0,0.0,3,3,0.0,1,9,18,1,2,0.0,0.0,0.0,1
0.0,2,0.0,3,0.0,0.0,0.0,1,0.0,3,0.0,0.0,1,0.0,1,3,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,3,0.0,0.0,1,0.0,0.0,2,0.0,1,4,1,0.0,0.0,0.0,1,1,2,15,15,7.5,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,3,11,0.0,1,1,0.0,0.0,1
1,2,4,12,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,7,3,1,0.0,0.0,21,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,4,0.0,3,0.0,5,0.0,1,1,4,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5,0.0,3,1,0.0,0.0,3,0.0,0.0,1,2,22,25,5.0,0.0,0.0,2,0.0,6,0.0,2,1,0.0,1,0.0,3,10,5,0.0,0.0,0.0,0.0,0.0
1,2,2,5,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,3,3,2,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,2,0.0,0.0,1,2,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,2,3,3,0.0,0.0,0.0,0.0,0.0,2,17,17,8.5,0.0,0.0,2,2,2,1,2,3,0.0,0.0,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,2,6,0.0,0.0,0.0,1,0.0,2,3,0.0,1,0.0,4,4,3,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,3,1,0.0,0.0,1,1,0.0,3,0.0,0.0,0.0,0.0,2,2,0.0,2,0.0,4,0.0,0.0,1,0.0,0.0,2,0.0,3,4,2,0.0,0.0,0.0,0.0,1,2,19,20,10.0,0.0,0.0,3,3,2,1,0.0,3,0.0,1,0.0,4,11,0.0,1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,4,9,13,13.0,0.0,0.0,0.0,3,1,0.0,0.0,3,0.0,0.0,0.0,1,7,2,0.0,0.0,0.0,2,0.0
1,0.0,1,4,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,1,2,2,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,4,9,10,10.0,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,3,6,0.0,0.0,3,0.0,0.0,0.0
1,0.0,2,11,0.0,0.0,0.0,3,0.0,5,0.0,0.0,0.0,0.0,4,7,3,2,0.0,35,0.0,0.0,1,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,3,0.0,2,0.0,0.0,1,0.0,8,0.0,0.0,8,2,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,6,0.0,4,9,2,0.0,0.0,0.0,5,3,9,31,37,6.166666666666667,1,0.0,2,1,1,0.0,1,2,0.0,0.0,0.0,7,19,0.0,0.0,8,0.0,0.0,0.0
1,3,1,5,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,2,6,1,0.0,0.0,22,1,1,3,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,1,4,1,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,3,0.0,1,5,1,0.0,2,0.0,1,1,5,21,21,7.0,0.0,0.0,0.0,3,2,0.0,1,3,1,1,0.0,4,14,1,0.0,3,1,0.0,0.0
0.0,1,2,6,0.0,0.0,0.0,1,0.0,3,0.0,0.0,1,1,2,5,1,0.0,0.0,21,2,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,6,1,0.0,2,0.0,3,0.0,0.0,1,0.0,0.0,4,0.0,1,3,2,0.0,0.0,0.0,1,1,6,19,21,5.25,0.0,0.0,1,1,6,0.0,1,3,1,1,1,2,14,0.0,0.0,0.0,0.0,0.0,3
1,1,0.0,2,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,15,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.0,1,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1,4,13,14,4.666666666666667,2,0.0,0.0,0.0,3,0.0,2,0.0,0.0,0.0,2,1,10,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,5,0.0,0.0,0.0,4,0.0,1,1,0.0,0.0,0.0,1,4,2,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,1,5,3,1,1,0.0,2,0.0,1,2,0.0,0.0,4,0.0,1,5,1,0.0,3,0.0,2,1,7,26,28,7.0,0.0,0.0,4,0.0,4,2,1,1,2,0.0,0.0,4,15,0.0,2,1,0.0,0.0,0.0
