im	12.205024105556966
oh	11.088556204009135
okay	9.13473737630043
dont	8.906368941892921
na	8.779497589444302
know	8.069018015732048
well	7.510784064958133
gon	7.206292819081452
right	7.130170007612281
get	6.901801573204771
youre	6.242070540471961
like	5.988327835574727
mean	5.759959401167217
really	5.734585130677493
go	5.734585130677493
think	5.556965237249429
got	4.82111139304745
yknow	4.618117229129663
want	4.592742958639939
yeah	4.592742958639939
one	4.313625983252981
chandler	4.186754630804365
look	3.9837604668865767
thats	3.93301192590713
god	3.85688911443796
cant	3.85688911443796
going	3.704643491499619
see	3.704643491499619
would	3.628520680030449
come	3.603146409540726
umm	3.5270235980715556
hey	3.476275057092108
time	3.374777975133215
phoebe	3.3494037046434917
could	3.1717838112154277
wait	3.1210352702359807
ross	2.9941639177873633
tell	2.9941639177873633
hes	2.7404212128901295
make	2.7404212128901295
uh	2.7150469424004062
little	2.664298401420959
great	2.664298401420959
rachel	2.638924130931236
joey	2.588175589951789
love	2.5628013194620656
ill	2.537427048972342
us	2.537427048972342
something	2.5120527784826185
guys	2.4866785079928952
good	2.4866785079928952
sorry	2.4866785079928952
maybe	2.232935803095661
back	2.2075615326059377
say	2.2075615326059377
way	2.055315909667597
guy	2.0299416391778733
didnt	2.0045673686881504
take	1.9791930981984267
work	1.9538188277087036
baby	1.8776960162395333
thought	1.8269474752600865
give	1.7761989342806392
never	1.7761989342806392
much	1.7508246637909162
believe	1.7508246637909162
shes	1.7508246637909162
even	1.7254503933011927
ive	1.7254503933011927
please	1.6493275818320223
wedding	1.573204770362852
wan	1.573204770362852
said	1.5478304998731287
thing	1.5478304998731287
ok	1.4970819588936817
big	1.4970819588936817
people	1.4970819588936817
hi	1.4717076884039584
theres	1.4717076884039584
still	1.446333417914235
yes	1.4209591474245116
nothing	1.395584876934788
lets	1.395584876934788
let	1.395584876934788
dad	1.319462065465618
mrs	1.319462065465618
stuff	1.2940877949758944
minute	1.2940877949758944
doesnt	1.2940877949758944
first	1.2940877949758944
married	1.268713524486171
new	1.268713524486171
made	1.2433392539964476
day	1.2433392539964476
wow	1.217964983506724
mr	1.217964983506724
call	1.217964983506724
need	1.1925907130170008
monica	1.1672164425272773
mom	1.1672164425272773
night	1.1418421720375538
fine	1.1418421720375538
feel	1.1418421720375538
told	1.1164679015478305
best	1.1164679015478305
getting	1.1164679015478305
two	1.091093631058107
anything	1.091093631058107
honey	1.0657193605683837
things	1.0657193605683837
listen	1.0149708195889366
nice	1.0149708195889366
room	1.0149708195889366
um	1.0149708195889366
try	1.0149708195889366
talk	1.0149708195889366
put	0.9895965490992134
ever	0.9895965490992134
stop	0.9895965490992134
tonight	0.9895965490992134
bad	0.96422227860949
actually	0.96422227860949
sex	0.96422227860949
thank	0.96422227860949
someone	0.9388480081197667
remember	0.9388480081197667
lot	0.9388480081197667
wanted	0.9388480081197667
find	0.9388480081197667
guess	0.9134737376300432
together	0.9134737376300432
rach	0.9134737376300432
theyre	0.9134737376300432
sure	0.9134737376300432
thinking	0.8880994671403196
hear	0.8880994671403196
better	0.8627251966505963
ta	0.8627251966505963
place	0.8627251966505963
7	0.8627251966505963
talking	0.8373509261608729
wouldnt	0.8373509261608729
around	0.8373509261608729
last	0.8373509261608729
keep	0.8373509261608729
wont	0.8373509261608729
id	0.8119766556711495
fun	0.8119766556711495
long	0.8119766556711495
start	0.786602385181426
three	0.786602385181426
high	0.786602385181426
party	0.786602385181426
always	0.786602385181426
everybody	0.786602385181426
huh	0.7612281146917027
dinner	0.7612281146917027
job	0.7358538442019792
hard	0.7358538442019792
whole	0.7358538442019792
dr	0.7358538442019792
youve	0.7104795737122558
cause	0.7104795737122558
called	0.7104795737122558
ohh	0.7104795737122558
probably	0.7104795737122558
everything	0.7104795737122558
couldnt	0.7104795737122558
else	0.7104795737122558
four	0.7104795737122558
eat	0.7104795737122558
friend	0.7104795737122558
help	0.6851053032225324
coming	0.6851053032225324
wants	0.6851053032225324
friends	0.6851053032225324
ready	0.6851053032225324
supposed	0.6851053032225324
wrong	0.659731032732809
care	0.659731032732809
whats	0.659731032732809
man	0.659731032732809
another	0.659731032732809
wasnt	0.659731032732809
tomorrow	0.6343567622430855
cute	0.6343567622430855
sweetie	0.6343567622430855
trying	0.6343567622430855
couple	0.6343567622430855
yet	0.6343567622430855
leave	0.6343567622430855
left	0.6343567622430855
alright	0.608982491753362
kind	0.608982491753362
second	0.608982491753362
today	0.608982491753362
year	0.608982491753362
next	0.608982491753362
funny	0.608982491753362
stay	0.608982491753362
crazy	0.608982491753362
since	0.608982491753362
school	0.5836082212636386
used	0.5836082212636386
life	0.5836082212636386
parents	0.5836082212636386
home	0.5836082212636386
hello	0.5836082212636386
away	0.5836082212636386
weird	0.5836082212636386
food	0.5582339507739152
stupid	0.5582339507739152
house	0.5582339507739152
weve	0.5582339507739152
head	0.5582339507739152
years	0.5582339507739152
minutes	0.5582339507739152
everyone	0.5582339507739152
havent	0.5582339507739152
meet	0.5328596802841918
isnt	0.5328596802841918
apartment	0.5328596802841918
done	0.5328596802841918
play	0.5328596802841918
2	0.5328596802841918
change	0.5328596802841918
girl	0.5328596802841918
live	0.5328596802841918
woman	0.5074854097944683
happen	0.5074854097944683
gets	0.5074854097944683
youd	0.5074854097944683
hand	0.5074854097944683
wear	0.5074854097944683
ask	0.5074854097944683
money	0.5074854097944683
days	0.5074854097944683
making	0.5074854097944683
move	0.5074854097944683
lost	0.5074854097944683
hours	0.5074854097944683
use	0.5074854097944683
happened	0.5074854097944683
went	0.482111139304745
ya	0.482111139304745
