 Impersonal Pronouns,Adverbs,Affective Processes,All Punctuation,Anger,Anxiety,Apostrophe,Articles,Assent,Auxiliary Verbs,Biological Processes,Body,Causation,Certainty,Comma,Common Verbs,Conjunctions,Dash,Death,Dictionary Words,Discrepancy,Exclamation Marks,Family,Feel,Fillers,First Person Plural,First Person Singular,Friends,Health,Hear,Home,Ingestion,Insight,Leisure,Money,Motion,Negations,Negative Emotion,Number,Numerals,Other Punctuation,Parenthesis,Perceptual Processes,Personal Pronouns,Positive Emotion,Quantifiers,Question Marks,Quote Marks,Relativity,Religion,Sadness,Second Person,See,Semicolon,Sentences,Sexual,Six Letter Words,Social Processes,Space,Swear Words,Tentative,Third Person Plural,Third Person Singular,Time,Total Pronouns,Unique Words,Word Count,Words Per Sentence,Work,achiev,adj,affiliation,cogproc,compare,differ,drives,female,focusfuture,focuspast,focuspresent,function,informal,interrog,male,netspeak,nonflu,power,prep,reward,risk 
0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,8,8,8.0,0.0,0.0,0.0,1,2,0.0,1,2,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1
9,2,5,7,3,0.0,0.0,0.0,0.0,4,1,0.0,1,0.0,2,10,1,0.0,0.0,48,1,1,0.0,3,0.0,3,2,0.0,1,0.0,0.0,0.0,4,0.0,0.0,1,3,4,0.0,0.0,5,0.0,4,10,1,2,2,0.0,6,0.0,0.0,2,1,0.0,4,0.0,7,11,1,0.0,3,0.0,3,4,19,34,42,10.5,0.0,0.0,3,3,12,0.0,3,3,0.0,0.0,2,7,28,0.0,1,3,0.0,0.0,0.0,2,0.0,0.0
0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2,8,8,8.0,0.0,0.0,1,1,1,0.0,0.0,1,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,3,8,8,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
1,0.0,1,3,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,1,3,1,0.0,0.0,0.0,0.0,1,3,11,11,5.5,0.0,0.0,0.0,1,2,0.0,1,1,0.0,0.0,1,2,7,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2,8,8,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
5,0.0,2,9,0.0,0.0,0.0,3,1,2,0.0,0.0,0.0,2,6,3,3,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,3,0.0,0.0,3,1,2,0.0,0.0,4,0.0,1,0.0,0.0,0.0,3,0.0,2,0.0,3,0.0,0.0,0.0,0.0,0.0,8,18,26,8.666666666666666,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,17,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,0.0,1,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,4,0.0,1,2,0.0,0.0,2,0.0,0.0,2,2,0.0,0.0,0.0,0.0,1,3,13,13,6.5,0.0,0.0,1,0.0,1,0.0,1,4,0.0,1,1,3,8,1,0.0,0.0,1,0.0,2,3,2,0.0
0.0,0.0,1,2,0.0,0.0,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,2,7,8,4.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,2,6,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,4,0.0,0.0,0.0,2,1,2,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,0.0,1,0.0,0.0,3,0.0,2,2,0.0,0.0,0.0,0.0,1,6,2,10,13,4.333333333333333,0.0,0.0,1,0.0,2,1,1,0.0,0.0,0.0,0.0,4,7,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2,2,9,8,0.0,6,0.0,2,0.0,5,0.0,0.0,0.0,0.0,4,8,1,0.0,0.0,40,1,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,6,0.0,0.0,4,0.0,1,4,3,1,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,4,9,2,0.0,2,0.0,0.0,1,6,28,35,8.75,0.0,0.0,2,0.0,5,1,0.0,7,0.0,0.0,0.0,9,21,0.0,1,3,0.0,0.0,3,4,1,3
3,0.0,3,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,8,1,0.0,0.0,24,1,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,1,6,3,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,3,0.0,1,3,1,0.0,0.0,0.0,0.0,0.0,9,19,22,7.333333333333333,0.0,0.0,0.0,1,3,1,0.0,2,0.0,1,0.0,7,15,1,0.0,0.0,0.0,1,0.0,3,1,0.0
4,3,5,16,1,0.0,0.0,3,0.0,9,2,0.0,0.0,1,10,16,4,0.0,0.0,60,2,0.0,0.0,1,0.0,1,3,0.0,2,0.0,3,0.0,4,0.0,0.0,2,0.0,3,0.0,0.0,6,0.0,1,10,2,3,0.0,0.0,7,1,0.0,2,0.0,0.0,6,0.0,3,9,1,1,2,0.0,4,4,14,46,57,9.5,0.0,0.0,5,1,9,0.0,2,3,0.0,1,6,9,34,2,0.0,5,0.0,1,1,4,1,0.0
2,0.0,1,13,0.0,0.0,0.0,4,0.0,1,4,1,0.0,1,10,5,1,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3,1,0.0,0.0,1,0.0,1,0.0,0.0,3,0.0,0.0,5,0.0,1,0.0,0.0,8,0.0,0.0,1,0.0,0.0,3,0.0,2,5,3,0.0,1,1,1,4,7,34,40,13.333333333333334,7,1,1,0.0,3,0.0,0.0,5,0.0,0.0,1,5,16,0.0,1,1,0.0,0.0,3,4,1,0.0
1,6,3,10,0.0,0.0,0.0,0.0,0.0,2,1,1,1,0.0,6,8,4,0.0,0.0,38,1,0.0,0.0,0.0,3,1,3,0.0,0.0,0.0,0.0,0.0,2,1,3,2,0.0,0.0,0.0,0.0,4,0.0,0.0,8,3,1,0.0,0.0,5,0.0,0.0,2,0.0,0.0,4,0.0,6,6,3,0.0,0.0,2,0.0,0.0,9,31,37,9.25,0.0,1,1,2,4,0.0,0.0,2,0.0,0.0,2,5,24,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
1,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,1,0.0,0.0,0.0,1,1,2,10,10,10.0,3,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,0.0,1,6,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3,0.0,0.0,0.0,2,1,3,0.0,0.0,0.0,0.0,2,4,2,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,2,13,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,2,9,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
7,2,1,3,0.0,0.0,0.0,2,0.0,3,0.0,0.0,1,0.0,2,5,3,0.0,0.0,22,1,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,5,0.0,0.0,4,0.0,0.0,1,9,17,19,19.0,0.0,1,1,2,6,1,1,3,0.0,2,0.0,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2,8,8,4.0,0.0,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,0.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
1,1,0.0,4,0.0,0.0,0.0,1,0.0,1,6,0.0,1,0.0,2,1,1,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,14,7.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,0.0,1,4,0.0,0.0,0.0,3,1,0.0,3,0.0,0.0,0.0,2,2,2,1,0.0,22,0.0,0.0,0.0,0.0,0.0,1,1,3,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,1,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,2,6,1,0.0,1,0.0,0.0,1,3,20,21,21.0,1,1,2,1,1,1,0.0,2,0.0,0.0,1,2,10,1,0.0,3,0.0,0.0,0.0,3,0.0,0.0
2,1,2,4,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,1,2,4,1,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,2,1,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,4,10,11,5.5,0.0,0.0,0.0,2,1,0.0,0.0,2,0.0,0.0,0.0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,7,1,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,2,0.0,4,0.0,0.0,2,0.0,2,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,4,0.0,1,2,1,0.0,0.0,0.0,0.0,2,4,12,15,3.75,0.0,0.0,0.0,2,2,0.0,1,2,0.0,3,0.0,5,7,2,0.0,0.0,2,0.0,0.0,1,0.0,0.0
2,0.0,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,2,2,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,11,11,5.5,0.0,1,0.0,0.0,2,0.0,1,1,0.0,1,0.0,3,7,1,1,0.0,1,0.0,0.0,1,0.0,0.0
0.0,3,1,2,0.0,0.0,0.0,2,0.0,2,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1,4,0.0,0.0,3,0.0,0.0,1,1,10,10,10.0,0.0,0.0,1,0.0,4,0.0,0.0,1,0.0,0.0,0.0,2,8,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,1,1,0.0,1,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2,9,9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,3,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0
0.0,0.0,2,6,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,4,4,1,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,3,1,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,1,2,2,1,1,0.0,1,0.0,3,16,16,8.0,0.0,0.0,0.0,1,3,0.0,1,1,0.0,0.0,3,1,6,3,0.0,1,0.0,1,0.0,1,0.0,0.0
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,8,8.0,1,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,1,0.0,4,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,9,9,4.5,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
4,4,1,14,0.0,0.0,0.0,4,1,5,2,0.0,0.0,1,2,9,1,0.0,0.0,44,0.0,1,0.0,0.0,0.0,1,3,1,0.0,0.0,0.0,2,1,0.0,0.0,3,3,1,0.0,0.0,10,0.0,0.0,5,0.0,2,1,0.0,6,0.0,0.0,0.0,0.0,0.0,12,0.0,3,3,2,0.0,0.0,1,0.0,2,9,40,46,3.8333333333333335,4,0.0,0.0,1,3,0.0,1,3,0.0,1,3,6,25,1,1,1,0.0,0.0,1,1,1,0.0
0.0,0.0,0.0,4,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,17,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,4,0.0,0.0,1,0.0,2,0.0,0.0,2,0.0,0.0,3,0.0,3,2,2,0.0,0.0,0.0,0.0,0.0,4,18,18,6.0,5,1,0.0,0.0,2,0.0,0.0,1,0.0,1,0.0,4,11,2,0.0,0.0,1,0.0,0.0,3,0.0,0.0
0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,7,0.0,0.0,1,1,0.0,1,0.0,2,1,5,0.0,0.0,0.0,0.0,2,1,10,10,10.0,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,1,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,0.0,1,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,1,2,0.0,0.0,8,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,1,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,3,2,7,8,8.0,0.0,0.0,0.0,1,1,0.0,1,3,0.0,1,0.0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,3,12,0.0,0.0,0.0,1,7,3,0.0,0.0,0.0,0.0,6,5,1,3,0.0,27,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0.0,3,0.0,0.0,4,3,1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,3,0.0,0.0,3,1,0.0,0.0,0.0,0.0,1,4,23,30,10.0,0.0,0.0,1,2,1,1,1,4,0.0,0.0,2,4,12,7,0.0,0.0,0.0,0.0,0.0,2,1,1
0.0,0.0,0.0,6,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,2,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,1,4,2,0.0,0.0,0.0,0.0,0.0,4,15,18,9.0,0.0,0.0,0.0,4,0.0,0.0,0.0,4,0.0,0.0,0.0,5,9,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
1,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,3,2,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,8,8,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,2,1,1,2,1,0.0,0.0,0.0,0.0
0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,1,6,6,6.0,0.0,1,1,0.0,2,0.0,0.0,2,0.0,0.0,0.0,2,2,3,0.0,0.0,0.0,0.0,0.0,1,1,0.0
0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,9,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,3,3,0.0,0.0,0.0
0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,9,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,3,3,0.0,0.0,0.0
0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,2,5,10,5.0,0.0,0.0,0.0,0.0,4,0.0,4,0.0,0.0,0.0,0.0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,10,5.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,1,2,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6,1,9,9,4.5,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,2,8,9,4.5,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
2,2,0.0,6,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,4,2,2,1,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,4,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2,14,15,3.75,2,0.0,1,0.0,5,0.0,1,2,0.0,0.0,1,1,7,0.0,1,2,0.0,0.0,2,0.0,0.0,0.0
2,2,1,4,0.0,0.0,0.0,0.0,0.0,2,4,0.0,1,0.0,1,3,1,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,1,2,1,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,3,0.0,3,3,0.0,0.0,0.0,0.0,0.0,1,4,13,13,4.333333333333333,0.0,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,0.0,4,8,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0
