text, Impersonal Pronouns,Adverbs,Affective Processes,All Punctuation,Anger,Anxiety,Articles,Assent,Auxiliary Verbs,Biological Processes,Body,Causation,Certainty,Colon,Comma,Common Verbs,Conjunctions,Dash,Death,Dictionary Words,Discrepancy,Exclamation Marks,Family,Feel,Fillers,First Person Plural,First Person Singular,Friends,Health,Hear,Home,Ingestion,Insight,Leisure,Money,Motion,Negations,Negative Emotion,Number,Numerals,Other Punctuation,Parenthesis,Perceptual Processes,Personal Pronouns,Positive Emotion,Quantifiers,Question Marks,Relativity,Religion,Sadness,Second Person,See,Semicolon,Sentences,Sexual,Six Letter Words,Social Processes,Space,Swear Words,Tentative,Third Person Plural,Third Person Singular,Time,Total Pronouns,Unique Words,Word Count,Words Per Sentence,Work,achiev,adj,affiliation,cogproc,compare,differ,drives,female,focusfuture,focuspast,focuspresent,function,informal,interrog,male,netspeak,nonflu,power,prep,reward,risk
2,2,4,3,0.0,0.0,1,3,2,0.0,0.0,1,0.0,0.0,1,2,2,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,5,3,0.0,1,12,0.0,1,1,0.0,0.0,2,0.0,3,6,6,0.0,0.0,0.0,2,5,7,33,37,18.5,0.0,0.0,0.0,2,1,0.0,0.0,4,2,1,0.0,3,21,3,1,1,0.0,0.0,2,8,0.0,0.0
1,1,0.0,2,0.0,0.0,2,0.0,1,0.0,0.0,1,0.0,0.0,1,3,1,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,2,0.0,0.0,0.0,1,0.0,2,14,14,14.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,1,2,7,0.0,1,1,0.0,0.0,0.0,1,1,0.0
1,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,2,9,12,6.0,0.0,0.0,2,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,1,10,0.0,0.0,5,0.0,4,3,0.0,0.0,0.0,0.0,2,7,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,5,0.0,0.0,0.0,0.0,1,0.0,6,2,2,2,1,3,0.0,8,0.0,0.0,0.0,2,0.0,6,0.0,4,9,5,0.0,3,1,1,3,7,33,42,7.0,2,0.0,1,3,3,0.0,0.0,3,0.0,0.0,0.0,5,25,1,0.0,1,0.0,0.0,0.0,8,0.0,0.0
1,2,2,4,0.0,0.0,1,0.0,2,1,1,0.0,0.0,0.0,1,4,0.0,0.0,0.0,19,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2,1,4,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,1,3,1,0.0,1,0.0,1,1,5,21,21,10.5,0.0,0.0,0.0,1,3,0.0,0.0,2,0.0,0.0,1,4,13,0.0,1,1,0.0,0.0,0.0,4,0.0,1
0.0,0.0,1,1,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3,1,1,1,0.0,1,0.0,0.0,0.0,3,0.0,1,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1,12,14,14.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
6,2,0.0,4,0.0,0.0,1,0.0,1,1,1,1,4,0.0,2,4,1,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,0.0,4,0.0,0.0,1,0.0,0.0,2,0.0,3,8,2,0.0,0.0,0.0,0.0,1,8,27,28,14.0,0.0,0.0,1,0.0,5,1,0.0,2,1,0.0,1,3,16,1,1,0.0,0.0,0.0,1,3,1,0.0
0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,8,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0
0.0,1,2,5,0.0,0.0,1,1,0.0,1,1,0.0,1,0.0,0.0,2,0.0,1,0.0,16,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,1,0.0,4,0.0,0.0,1,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4,0.0,3,5,0.0,1,0.0,0.0,0.0,1,1,16,16,4.0,4,3,0.0,3,2,0.0,0.0,5,0.0,0.0,0.0,2,4,2,0.0,0.0,0.0,0.0,1,1,0.0,0.0
0.0,2,0.0,2,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,2,1,0.0,0.0,1,0.0,0.0,0.0,1,13,15,7.5,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,1,11,7,1,0.0,2,1,4,0.0,0.0,4,1,0.0,4,8,7,0.0,1,55,1,0.0,0.0,0.0,0.0,5,1,0.0,0.0,4,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,5,10,8,0.0,0.0,5,0.0,0.0,2,1,0.0,3,0.0,5,13,2,0.0,1,0.0,2,3,10,35,47,15.666666666666666,5,5,4,5,7,1,1,13,0.0,1,0.0,6,27,1,0.0,2,0.0,0.0,8,5,0.0,0.0
3,2,2,3,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1,4,1,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,4,5,1,0.0,3,0.0,1,0.0,5,21,25,12.5,3,0.0,1,0.0,4,0.0,1,4,2,0.0,2,2,12,0.0,2,0.0,0.0,0.0,3,1,1,0.0
0.0,2,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,7,8,8.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,1,5,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,2,2,2,0.0,0.0,0.0,0.0,2,1,1,2,0.0,0.0,0.0,5,3,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.0,2,6,0.0,0.0,3,0.0,0.0,2,0.0,4,6,1,0.0,0.0,0.0,2,5,5,17,21,10.5,0.0,0.0,0.0,1,2,1,0.0,1,2,0.0,3,2,13,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,4,0.0,0.0,1,0.0,3,0.0,0.0,1,0.0,0.0,2,5,0.0,0.0,0.0,17,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,1,0.0,0.0,0.0,4,0.0,0.0,1,1,0.0,2,0.0,1,2,1,0.0,0.0,0.0,0.0,3,4,17,19,9.5,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,2,2,9,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,1,2,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,3,4,0.0,0.0,0.0,0.0,0.0,2,1,11,11,11.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0
0.0,0.0,1,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,2,6,0.0,0.0,0.0,0.0,0.0,3,0.0,2,1,1,0.0,0.0,0.0,0.0,5,1,8,10,3.3333333333333335,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,2,0.0,2,0.0,0.0,2,0.0,0.0,3,3,0.0,1,0.0,1,1,1,0.0,0.0,18,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,3,2,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,2,2,15,16,16.0,4,1,1,0.0,2,1,1,2,0.0,0.0,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,3,0.0,0.0,0.0,0.0,1,0.0,9,9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0
3,0.0,0.0,8,0.0,0.0,4,1,3,1,0.0,0.0,1,0.0,4,7,2,0.0,0.0,50,0.0,1,0.0,0.0,0.0,0.0,8,3,1,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,10,0.0,0.0,0.0,14,0.0,0.0,1,0.0,0.0,4,0.0,8,7,4,0.0,0.0,0.0,1,10,13,34,49,12.25,0.0,0.0,1,0.0,2,1,1,1,0.0,0.0,1,6,28,2,1,4,0.0,1,0.0,7,1,0.0
2,1,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,0.0,3,0.0,1,0.0,18,1,0.0,0.0,0.0,0.0,1,3,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,1,4,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,2,1,2,2,2,0.0,0.0,0.0,0.0,3,6,14,17,8.5,0.0,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,3,10,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,1,0.0,3,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,1,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,1,0.0,0.0,1,0.0,0.0,0.0,10,0.0,0.0,1,0.0,0.0,1,0.0,2,1,4,0.0,0.0,0.0,0.0,5,1,15,20,20.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0
0.0,1,0.0,2,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,4,2,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,2,13,14,14.0,0.0,0.0,0.0,0.0,1,0.0,1,1,2,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0
2,0.0,0.0,3,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,2,4,1,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,1,0.0,0.0,0.0,3,1,0.0,0.0,4,0.0,1,0.0,0.0,5,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,3,6,1,0.0,0.0,0.0,0.0,0.0,7,20,23,23.0,0.0,0.0,0.0,1,1,0.0,0.0,4,0.0,1,0.0,2,11,0.0,1,0.0,0.0,0.0,3,1,0.0,0.0
5,0.0,2,2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,1,2,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,1,0.0,1,0.0,0.0,1,1,1,0.0,8,0.0,1,1,0.0,0.0,1,0.0,2,7,1,0.0,1,0.0,0.0,6,6,17,18,18.0,0.0,1,0.0,0.0,5,0.0,0.0,1,0.0,0.0,0.0,2,10,3,0.0,0.0,0.0,0.0,0.0,1,0.0,1
0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,4,3,1,0.0,3,2,1,0.0,0.0,5,0.0,0.0,0.0,1,0.0,1,0.0,4,0.0,1,0.0,0.0,0.0,0.0,3,2,18,22,22.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,9,10,10.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,1,9,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,1,1,1,0.0,0.0
0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,2,9,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2,7,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0
2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,2,0.0,0.0,1,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,3,8,9,4.5,1,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
